"title","tokens","n","total","tf","idf","tf_idf"
"QA Supervisor","power",1,798,0.0012531328320802,2.14814892998457,0.00269191595236161
"QA/QC Coordinator","leader",1,488,0.00204918032786885,2.14624778872754,0.0043980487473925
"QA/QC Coordinator","leadership",1,488,0.00204918032786885,1.49578409994796,0.00306513135235238
"QA/QC Coordinator","manage",1,488,0.00204918032786885,1.32034111832166,0.0027056170457411
"QA/QC Coordinator","manager",1,488,0.00204918032786885,1.05749719919632,0.0021670024573695
"QA/QC Coordinator","power",1,488,0.00204918032786885,2.14814892998457,0.0044019445286569
"QA/QC Manager","administration",1,517,0.00193423597678917,1.99169019129548,0.00385239882262182
"QA/QC Manager","direction",1,517,0.00193423597678917,2.12185633560338,0.00410417086190209
"QA/QC Manager","lead",1,517,0.00193423597678917,1.58216498828802,0.0030602804415629
"QA/QC Manager","leadership",1,517,0.00193423597678917,1.49578409994796,0.00289319941962855
"QC Data Reviewer","control",1,169,0.00591715976331361,1.76157345028845,0.0104235115401683
"QC Data Reviewer","supervisor",1,169,0.00591715976331361,2.01390418576636,0.0119165928151856
"QC Lead - 2nd Shift","management",1,577,0.00173310225303293,0.547311166114104,0.000948546215102434
"QC Lead - 2nd Shift","supervisor",1,577,0.00173310225303293,2.01390418576636,0.00349030188174413
"QC Manager","management",1,175,0.00571428571428571,0.547311166114104,0.00312749237779488
"QC Manager","manager",1,175,0.00571428571428571,1.05749719919632,0.00604284113826466
"QDDP","lead",1,204,0.00490196078431373,1.58216498828802,0.00775571072690206
"QDDP","management",1,204,0.00490196078431373,0.547311166114104,0.00268289787310836
"QMI Supervisor","control",1,192,0.00520833333333333,1.76157345028845,0.00917486172025235
"QMI Supervisor","lead",1,192,0.00520833333333333,1.58216498828802,0.00824044264733343
"QSR General Manager","management",1,186,0.00537634408602151,0.547311166114104,0.0029425331511511
"QSR Restatraunt Manager","initiative",1,175,0.00571428571428571,2.79754785935199,0.0159859877677256
"QSR Restatraunt Manager","lead",1,175,0.00571428571428571,1.58216498828802,0.00904094279021725
"QSR Restatraunt Manager","leader",1,175,0.00571428571428571,2.14624778872754,0.0122642730784431
"QSR Restatraunt Manager","leadership",1,175,0.00571428571428571,1.49578409994796,0.00854733771398836
"QSR Restatraunt Manager","manage",1,175,0.00571428571428571,1.32034111832166,0.00754480639040946
"Qu Implementation Specialist","manage",1,299,0.00334448160535117,1.32034111832166,0.00441585658301557
"Quality Adviser","control",1,276,0.0036231884057971,1.76157345028845,0.00638251250104511
"Quality Adviser","direction",1,276,0.0036231884057971,2.12185633560338,0.0076878852739253
"Quality Adviser","manager",1,276,0.0036231884057971,1.05749719919632,0.003831511591291
"Quality Analyst","supervisor",1,356,0.00280898876404494,2.01390418576636,0.0056570342296808
"Quality Analyst 1 - Downstream Oil and Gas","administration",1,251,0.00398406374501992,1.99169019129548,0.00793502068245212
"Quality Analyst 1 - Downstream Oil and Gas","lead",1,251,0.00398406374501992,1.58216498828802,0.00630344616847816
"Quality Analyst 1 - Downstream Oil and Gas","power",1,251,0.00398406374501992,2.14814892998457,0.00855836227085484
"Quality Analyst/Salesforce (LOCAL to AZ + W2 ONLY)","lead",1,149,0.00671140939597315,1.58216498828802,0.010618556968376
"Quality and Assurance Manager","power",1,361,0.00277008310249307,2.14814892998457,0.00595055105258882
"Quality Assurance","control",1,238,0.00420168067226891,1.76157345028845,0.00740156911885904
"Quality Assurance Analyst","manage",1,239,0.00418410041841004,1.32034111832166,0.00552443982561362
"Quality Assurance Analyst","management",1,239,0.00418410041841004,0.547311166114104,0.00229000487913851
"Quality Assurance and Task Management Compliance Officer","administration",1,1131,0.000884173297966401,1.99169019129548,0.00176099928496506
"Quality Assurance and Task Management Compliance Officer","administrator",1,1131,0.000884173297966401,3.20301296746015,0.00283201853886839
"Quality Assurance and Task Management Compliance Officer","leadership",1,1131,0.000884173297966401,1.49578409994796,0.0013225323606967
"Quality Assurance Assistant","management",1,357,0.00280112044817927,0.547311166114104,0.00153308449891906
"Quality Assurance Assistant Manager","lead",1,128,0.0078125,1.58216498828802,0.0123606639710002
"Quality Assurance Assistant Manager","leadership",1,128,0.0078125,1.49578409994796,0.0116858132808435
"Quality Assurance Coordinator","administration",1,312,0.00320512820512821,1.99169019129548,0.00638362240799834
"Quality Assurance Document Control (QADC)","leader",1,714,0.00140056022408964,2.14624778872754,0.00300594928393213
"Quality Assurance Engineer- Career Services Manager","leader",1,365,0.00273972602739726,2.14624778872754,0.00588013092802066
"Quality Assurance Engineer- Career Services Manager","management",1,365,0.00273972602739726,0.547311166114104,0.00149948264688796
"Quality Assurance Engineering Lead","administration",1,640,0.0015625,1.99169019129548,0.00311201592389919
"Quality Assurance Engineering Lead","initiative",1,640,0.0015625,2.79754785935199,0.00437116853023748
"Quality Assurance Engineering Lead","lead",1,640,0.0015625,1.58216498828802,0.00247213279420003
"Quality Assurance Engineering Lead","manager",1,640,0.0015625,1.05749719919632,0.00165233937374424
"Quality Assurance Group Leader","lead",1,128,0.0078125,1.58216498828802,0.0123606639710002
"Quality Assurance Group Leader","leadership",1,128,0.0078125,1.49578409994796,0.0116858132808435
"QUALITY ASSURANCE INSPECTOR","control",1,398,0.00251256281407035,1.76157345028845,0.00442606394544837
"QUALITY ASSURANCE INSPECTOR","supervisor",1,398,0.00251256281407035,2.01390418576636,0.0050600607682572
"Quality Assurance Lead","management",1,1093,0.000914913083257091,0.547311166114104,0.000500742146490489
"Quality Assurance Lead","manager",1,1093,0.000914913083257091,1.05749719919632,0.000967518023052438
"Quality Assurance Lead","power",1,1093,0.000914913083257091,2.14814892998457,0.0019653695608276
"Quality Assurance Lead","supervisor",1,1093,0.000914913083257091,2.01390418576636,0.00184254728798386
"Quality Assurance Manager","administrator",1,4509,0.000221778664892437,3.20301296746015,0.000710359939556476
"Quality Assurance Manager","initiative",1,4509,0.000221778664892437,2.79754785935199,0.00062043642921978
"Quality Assurance Manager","leader",1,4509,0.000221778664892437,2.14624778872754,0.00047599196911234
"Quality Assurance Manager","power",1,4509,0.000221778664892437,2.14814892998457,0.000476413601682095
"Quality Assurance Manager","supervisor",1,4509,0.000221778664892437,2.01390418576636,0.000446640981540555
"Quality Assurance Manager (#013566) Mental Health, Columbia (RICHLAND)","administration",1,377,0.0026525198938992,1.99169019129548,0.00528299785489518
"Quality Assurance Manager (#013566) Mental Health, Columbia (RICHLAND)","management",1,377,0.0026525198938992,0.547311166114104,0.00145175375627083
"Quality Assurance Monitor (#013992) Mental Health, Columbia (RICHLAND)","supervisor",1,300,0.00333333333333333,2.01390418576636,0.00671301395255455
"Quality Assurance Program Lead","control",1,442,0.00226244343891403,1.76157345028845,0.00398546029477025
"Quality Assurance Program Lead","initiative",1,442,0.00226244343891403,2.79754785935199,0.00632929379943888
"Quality Assurance Program Lead","leadership",1,442,0.00226244343891403,1.49578409994796,0.00338412692295919
"Quality Assurance Program Lead","power",1,442,0.00226244343891403,2.14814892998457,0.00486006545245377
"Quality Assurance Specialist","leader",1,1490,0.000671140939597315,2.14624778872754,0.00144043475753526
"Quality Assurance Supervisor","lead",1,608,0.00164473684210526,1.58216498828802,0.00260224504652635
"Quality Assurance Supervisor","power",1,608,0.00164473684210526,2.14814892998457,0.00353313968747461
"Quality Assurance Supervisor","supervisor",1,608,0.00164473684210526,2.01390418576636,0.00331234241079994
"Quality Assurance Supervisor SER, 3rd Shift","leadership",1,314,0.00318471337579618,1.49578409994796,0.00476364363040753
"Quality Assurance Supervisor SER, 3rd Shift","supervise",1,314,0.00318471337579618,2.7939114917086,0.00889780729843504
"Quality Assurance Supervisor, Food Manufacturing","supervisor",1,234,0.00427350427350427,2.01390418576636,0.0086064281443007
"Quality Assurance Technician","control",1,256,0.00390625,1.76157345028845,0.00688114629018926
"Quality Assurance Technician - Swing Shift","initiative",1,306,0.00326797385620915,2.79754785935199,0.00914231326585616
"Quality Assurance Technician - Swing Shift","leader",1,306,0.00326797385620915,2.14624778872754,0.0070138816625083
"Quality Assurance Tester (FINAL FANTASY XIV)","initiative",1,270,0.0037037037037037,2.79754785935199,0.0103612883679703
"Quality Assurance/Quality Improvement","administration",1,286,0.0034965034965035,1.99169019129548,0.00696395171781637
"Quality Assurance/Quality Improvement","direction",1,286,0.0034965034965035,2.12185633560338,0.00741907809651532
"Quality Assurance/Quality Improvement","manager",1,286,0.0034965034965035,1.05749719919632,0.00369754265453257
"Quality Auditor","management",1,206,0.00485436893203883,0.547311166114104,0.00265685032094225
"Quality Auditor","manager",1,206,0.00485436893203883,1.05749719919632,0.00513348154949668
"Quality Compliance Supervisor","direction",1,492,0.00203252032520325,2.12185633560338,0.00431271612927517
"Quality Compliance Supervisor","leadership",1,492,0.00203252032520325,1.49578409994796,0.00304021158526009
"Quality Compliance Supervisor","manage",1,492,0.00203252032520325,1.32034111832166,0.00268362015919036
"Quality Compliance Supervisor","power",1,492,0.00203252032520325,2.14814892998457,0.00436615636175725
"Quality Compliance Supervisor","supervisor",1,492,0.00203252032520325,2.01390418576636,0.00409330119058204
"Quality Control - Precast Concrete","control",1,336,0.00297619047619048,1.76157345028845,0.00524277812585848
"Quality Control - Precast Concrete","leader",1,336,0.00297619047619048,2.14624778872754,0.00638764222835578
"Quality Control - Precast Concrete","management",1,336,0.00297619047619048,0.547311166114104,0.0016289022801015
"Quality Control Associate","management",1,203,0.00492610837438424,0.547311166114104,0.00269611411878869
"Quality Control Auditor – Servicing","initiative",1,313,0.00319488817891374,2.79754785935199,0.00893785258578909
"Quality Control Auditor – Servicing","management",1,313,0.00319488817891374,0.547311166114104,0.00174859797480545
"Quality Control Chemist","control",1,141,0.00709219858156028,1.76157345028845,0.01249342872545
"Quality Control Final and in Process Inspector","manager",1,258,0.00387596899224806,1.05749719919632,0.00409882635347409
"Quality Control Inspector","initiative",1,3016,0.000331564986737401,2.79754785935199,0.000927568918883284
"Quality Control Inspector","lead",1,3016,0.000331564986737401,1.58216498828802,0.000524590513358097
"Quality Control Inspector","leader",1,3016,0.000331564986737401,2.14624778872754,0.000711620619604622
"Quality Control Inspector - 1st Shift","administration",1,467,0.00214132762312634,1.99169019129548,0.0042648612233308
"Quality Control Inspector - 1st Shift","management",1,467,0.00214132762312634,0.547311166114104,0.00117197251844562
"Quality Control Inspector - 1st Shift","supervisor",1,467,0.00214132762312634,2.01390418576636,0.00431242866331127
"Quality Control Inspector - Days","lead",1,405,0.00246913580246914,1.58216498828802,0.00390658021799511
"Quality Control Inspector - Days","power",1,405,0.00246913580246914,2.14814892998457,0.00530407143206066
"Quality Control Inspector MS","authority",1,733,0.00136425648021828,3.88529047578319,0.00530053270911759
"Quality Control Inspector MS","influence",1,733,0.00136425648021828,3.45315712059287,0.00471099197898072
"Quality Control Inspector MS","leader",1,733,0.00136425648021828,2.14624778872754,0.0029280324539257
"Quality Control Inspector MS","manager",1,733,0.00136425648021828,1.05749719919632,0.00144269740681626
"Quality Control Manager","supervise",1,1217,0.000821692686935086,2.7939114917086,0.00229573664068086
"Quality Control Manager - Mid Atlantic District","manager",1,531,0.00188323917137476,1.05749719919632,0.0019915201491456
"Quality Control Manager / Safety Officer","authority",1,473,0.00211416490486258,3.88529047578319,0.00821414476909766
"Quality Control Manager / Safety Officer","leadership",1,473,0.00211416490486258,1.49578409994796,0.00316233424936144
"Quality Control Manager / Safety Officer","manage",1,473,0.00211416490486258,1.32034111832166,0.00279141885480265
"Quality Control Microbiologist","management",1,542,0.0018450184501845,0.547311166114104,0.00100979919947252
"Quality Control Microbiologist","power",1,542,0.0018450184501845,2.14814892998457,0.00396337440956562
"Quality Control Specialist","direction",1,1656,0.000603864734299517,2.12185633560338,0.00128131421232088
"Quality Control Specialist","manage",1,1656,0.000603864734299517,1.32034111832166,0.000797307438600033
"Quality Control Specialist- Entry Level","control",1,274,0.00364963503649635,1.76157345028845,0.00642910018353449
"Quality Control Specialist- Entry Level","manage",1,274,0.00364963503649635,1.32034111832166,0.00481876320555349
"Quality Control Specialist- Entry Level","management",1,274,0.00364963503649635,0.547311166114104,0.00199748600771571
"Quality Control Supervisor","supervisor",1,231,0.00432900432900433,2.01390418576636,0.00871819993838253
"Quality Control Technician I. (1st Shift)","leader",1,564,0.00177304964539007,2.14624778872754,0.00380540388072259
"Quality Control Technician I. (1st Shift)","manager",1,564,0.00177304964539007,1.05749719919632,0.00187499503403602
"Quality Control Technician Level I","capacity",1,297,0.00336700336700337,3.21954226941136,0.0108402096613177
"Quality Control Technician Level I","manager",1,297,0.00336700336700337,1.05749719919632,0.00356059663029062
"Quality Coordinator","administration",1,343,0.00291545189504373,1.99169019129548,0.00580667694255243
"Quality Coordinator","lead",1,343,0.00291545189504373,1.58216498828802,0.00461272591337615
"Quality Coordinator","power",1,343,0.00291545189504373,2.14814892998457,0.00626282486875967
"Quality Coordinator RN","administration",1,732,0.00136612021857923,1.99169019129548,0.0027208882394747
"Quality Coordinator RN","control",1,732,0.00136612021857923,1.76157345028845,0.00240652110695144
"Quality Coordinator RN","direction",1,732,0.00136612021857923,2.12185633560338,0.00289871084098823
"Quality Ctl Assur Engr","control",1,210,0.00476190476190476,1.76157345028845,0.00838844500137358
"Quality Ctl Assur Engr","lead",1,210,0.00476190476190476,1.58216498828802,0.00753411899184771
"Quality Engineer","authority",1,5529,0.000180864532465184,3.88529047578319,0.000702711245393958
"Quality Engineer I/II","power",1,324,0.00308641975308642,2.14814892998457,0.00663008929007582
"Quality Engineer II","lead",1,1042,0.000959692898272553,1.58216498828802,0.00151839250315549
"Quality Engineer II","leader",1,1042,0.000959692898272553,2.14624778872754,0.00205973876077499
"Quality Engineering Manager - Twin Cities Area, MN","leadership",1,148,0.00675675675675676,1.49578409994796,0.0101066493239727
"Quality Engineering Manager - Twin Cities Area, MN","supervisor",1,148,0.00675675675675676,2.01390418576636,0.0136074607146376
"Quality Improvement Coordinator","management",1,389,0.0025706940874036,0.547311166114104,0.0014069695786995
"Quality Improvement Coordinator","power",1,389,0.0025706940874036,2.14814892998457,0.00552223375317369
"Quality Incoming Inspection","management",1,31,0.032258064516129,0.547311166114104,0.0176551989069066
"Quality Inspector","supervisor",1,709,0.00141043723554302,2.01390418576636,0.00284048545242082
"Quality Inspector I","supervisor",1,190,0.00526315789473684,2.01390418576636,0.0105994957145598
"Quality Manager","administration",1,3665,0.000272851296043656,1.99169019129548,0.00054343525001241
"Quality Manager","leader",1,3665,0.000272851296043656,2.14624778872754,0.000585606490785141
"Quality Manager","supervise",1,3665,0.000272851296043656,2.7939114917086,0.000762322371543957
"Quality Manager - Metal Manufacturing Industry","management",1,238,0.00420168067226891,0.547311166114104,0.00229962674837859
"Quality Manufacturing Engineer","control",1,395,0.00253164556962025,1.76157345028845,0.00445967962098342
"Quality Manufacturing Engineer","initiative",1,395,0.00253164556962025,2.79754785935199,0.00708239964392908
"Quality Manufacturing Engineer","lead",1,395,0.00253164556962025,1.58216498828802,0.00400548098300764
"Quality Manufacturing Engineer","manage",1,395,0.00253164556962025,1.32034111832166,0.00334263574258647
"Quality Manufacturing Engineer","management",1,395,0.00253164556962025,0.547311166114104,0.00138559788889647
"Quality of Life Coordinator","management",1,430,0.00232558139534884,0.547311166114104,0.00127281666538164
"Quality Operator","leader",1,1329,0.000752445447705041,2.14624778872754,0.00161493437827505
"Quality Operator","management",1,1329,0.000752445447705041,0.547311166114104,0.000411821795420696
"Quality Process Technician","supervisor",1,93,0.010752688172043,2.01390418576636,0.0216548837179179
"Quality Specialist-REACH","authority",1,248,0.00403225806451613,3.88529047578319,0.0156664938539645
"Quality Specialist-REACH","capacity",1,248,0.00403225806451613,3.21954226941136,0.0129820252798845
"Quality Specialist-REACH","leadership",1,248,0.00403225806451613,1.49578409994796,0.00603138749979017
"Quality Specialist-REACH","manager",1,248,0.00403225806451613,1.05749719919632,0.00426410160966256
"Quality Supervisor","leadership",1,303,0.0033003300330033,1.49578409994796,0.00493658118794707
"Quality Supervisor ( 2nd and 3rd Shift)","authority",1,259,0.00386100386100386,3.88529047578319,0.0150011215281204
"Quality Supervisor ( 2nd and 3rd Shift)","management",1,259,0.00386100386100386,0.547311166114104,0.00211317052553708
"Quality Supervisor ( 2nd and 3rd Shift)","supervisor",1,259,0.00386100386100386,2.01390418576636,0.00777569183693577
"Quality Systems Coordinator","manager",1,394,0.00253807106598985,1.05749719919632,0.00268400304364547
"Quality Systems Coordinator","supervisor",1,394,0.00253807106598985,2.01390418576636,0.00511143194356945
"Quality Systems Engineer","leadership",1,414,0.00241545893719807,1.49578409994796,0.00361300507233807
"Quality Systems Engineer","power",1,414,0.00241545893719807,2.14814892998457,0.00518876553136369
"Quality Tec II","control",1,251,0.00398406374501992,1.76157345028845,0.00701822091748387
"Quality Tec II","management",1,251,0.00398406374501992,0.547311166114104,0.00218052257415978
"Quality Tech","manage",1,354,0.00282485875706215,1.32034111832166,0.00372977717040016
"Quality Trainer (Entrenador/a De Calidad)","management",1,226,0.00442477876106195,0.547311166114104,0.00242173082351374
"Quarry Equipment Operator","management",1,801,0.00124843945068664,0.547311166114104,0.000683284851578158
"Quarry Equipment Operator","manager",1,801,0.00124843945068664,1.05749719919632,0.00132022122246731
"Quick Lube Technician","management",1,281,0.00355871886120996,0.547311166114104,0.00194772656980108
"Quick Service Restaurant Trainer","leadership",1,175,0.00571428571428571,1.49578409994796,0.00854733771398836
"QuickBase Support and Job Costing Analyst","manager",1,482,0.0020746887966805,1.05749719919632,0.0021939775916936
"QuickBase Support and Job Costing Analyst","power",1,482,0.0020746887966805,2.14814892998457,0.00445674051864018
"Quoting Assistant","management",1,178,0.00561797752808989,0.547311166114104,0.00307478183210171
"R&D Technician","control",1,575,0.00173913043478261,1.76157345028845,0.00306360600050165
"R&D Technician","lead",1,575,0.00173913043478261,1.58216498828802,0.00275159128397916
"R&D Technician","power",1,575,0.00173913043478261,2.14814892998457,0.00373591118258185
"Rad Tech or LSO","administration",1,272,0.00367647058823529,1.99169019129548,0.00732239040917457
"Rad Tech or LSO","management",1,272,0.00367647058823529,0.547311166114104,0.00201217340483127
"Radiologic Technologist Austin Oak Hill","control",1,492,0.00203252032520325,1.76157345028845,0.0035804338420497
"Radiologic Technologist Austin Oak Hill","leadership",1,492,0.00203252032520325,1.49578409994796,0.00304021158526009
"Radiologic Technologist Austin Oak Hill","management",1,492,0.00203252032520325,0.547311166114104,0.00111242106933761
"Radiology Services Supervisor","administration",1,280,0.00357142857142857,1.99169019129548,0.00711317925462672
"Radiology Services Supervisor","management",1,280,0.00357142857142857,0.547311166114104,0.0019546827361218
"Radiology Services Supervisor","supervisor",1,280,0.00357142857142857,2.01390418576636,0.00719251494916559
"RADIOLOGY TECH I - HOI OPERATING ROOM","control",1,449,0.0022271714922049,1.76157345028845,0.00392332616990746
"Radiology Technologist/Limited Scope MA","lead",1,96,0.0104166666666667,1.58216498828802,0.0164808852946669
"Rail Road Accounting and Operations Manager","manager",1,76,0.0131578947368421,1.05749719919632,0.0139144368315305
"Rail Yard Laborer - Hazen Yard","leader",1,120,0.00833333333333333,2.14624778872754,0.0178853982393962
"Rain Gutter Installers / Crew Lead","management",1,272,0.00367647058823529,0.547311166114104,0.00201217340483127
"RAM Administrator","control",1,639,0.00156494522691706,1.76157345028845,0.00275676596289272
"RAM Administrator","influence",1,639,0.00156494522691706,3.45315712059287,0.00540400175366646
"Ramp Supervisor","administration",1,303,0.0033003300330033,1.99169019129548,0.00657323495477057
"Raw Material Coordinator","control",1,364,0.00274725274725275,1.76157345028845,0.00483948750079245
"React Native Developer","direction",1,124,0.00806451612903226,2.12185633560338,0.0171117446419628
"React Native Developer","management",1,124,0.00806451612903226,0.547311166114104,0.00441379972672665
"Reading Tutor","management",1,677,0.00147710487444609,0.547311166114104,0.000808435991305915
"Reading Tutor","manager",1,677,0.00147710487444609,1.05749719919632,0.00156203426764596
"Ready to Sell (RTS) Supervisor - Monday-Friday, 7am-3:30pm!","control",1,454,0.00220264317180617,1.76157345028845,0.00388011773191289
"Ready to Sell (RTS) Supervisor - Monday-Friday, 7am-3:30pm!","supervisor",1,454,0.00220264317180617,2.01390418576636,0.00443591230345014
"Real Estate Administrative Assistant","direction",1,314,0.00318471337579618,2.12185633560338,0.00675750425351396
"Real Estate Administrative Assistant","lead",1,314,0.00318471337579618,1.58216498828802,0.00503874200091726
"Real Estate Administrative Assistant","management",1,314,0.00318471337579618,0.547311166114104,0.00174302919144619
"Real Estate Manager","administration",1,367,0.00272479564032698,1.99169019129548,0.00542694875012393
"Real Estate Manager","direction",1,367,0.00272479564032698,2.12185633560338,0.00578162489265227
"Real Estate Processor","initiative",1,113,0.00884955752212389,2.79754785935199,0.02475706070223
"Real Estate Valuation Assistant","management",1,378,0.00264550264550265,0.547311166114104,0.001447913137868
"Real Estate Valuation Assistant","power",1,378,0.00264550264550265,2.14814892998457,0.00568293367720785
"Real Property Maintenance Manager","control",1,220,0.00454545454545455,1.76157345028845,0.00800715204676569
"Real Property Maintenance Manager","power",1,220,0.00454545454545455,2.14814892998457,0.00976431331811166
"Receiving Area Coordinator","direction",1,114,0.0087719298245614,2.12185633560338,0.0186127748737139
"Receiving Area Coordinator","management",1,114,0.0087719298245614,0.547311166114104,0.00480097514135179
"Receiving Clerk","control",1,191,0.00523560209424084,1.76157345028845,0.00922289764548927
"Receiving Clerk","management",1,191,0.00523560209424084,0.547311166114104,0.0028655034875084
"Receiving Manager","control",1,798,0.0012531328320802,1.76157345028845,0.00220748552667726
"Receiving Manager","lead",1,798,0.0012531328320802,1.58216498828802,0.0019826628925915
"Receiving Manager","leadership",1,798,0.0012531328320802,1.49578409994796,0.00187441616534832
"Receiving Manager","management",1,798,0.0012531328320802,0.547311166114104,0.000685853591621685
"Receiving Manager","power",1,798,0.0012531328320802,2.14814892998457,0.00269191595236161
"Receiving Supervisor","manage",1,1088,0.000919117647058824,1.32034111832166,0.00121354882198682
"Receiving Supervisor","management",1,1088,0.000919117647058824,0.547311166114104,0.000503043351207817
"Receiving Team Lead","administration",1,470,0.00212765957446809,1.99169019129548,0.004237638704884
"Receiving Team Lead","control",1,470,0.00212765957446809,1.76157345028845,0.003748028617635
"Receiving Team Lead","leader",1,470,0.00212765957446809,2.14624778872754,0.00456648465686711
"Receiving Team Lead","leadership",1,470,0.00212765957446809,1.49578409994796,0.00318251936159141
"Receiving Team Lead","manage",1,470,0.00212765957446809,1.32034111832166,0.00280923642196097
"Receiving Team Lead","supervise",1,470,0.00212765957446809,2.7939114917086,0.00594449253555022
"Receiving Team Lead","supervisor",1,470,0.00212765957446809,2.01390418576636,0.00428490252290716
"Recent Graduate -- Software Engineer","control",1,289,0.00346020761245675,1.76157345028845,0.0060954098625898
"Reception","management",1,347,0.00288184438040346,0.547311166114104,0.001577265608398
"Receptionist","capacity",1,3439,0.000290782204129107,3.21954226941136,0.000936185597386264
"RECEPTIONIST - FRONTENAC, KS","administrator",1,89,0.0112359550561798,3.20301296746015,0.0359889097467433
"RECEPTIONIST - FRONTENAC, KS","supervisor",1,89,0.0112359550561798,2.01390418576636,0.0226281369187232
"Receptionist & Switchboard","administration",1,183,0.00546448087431694,1.99169019129548,0.0108835529578988
"Receptionist / Accounting Clerk","manage",1,279,0.003584229390681,1.32034111832166,0.0047324054420131
"Receptionist / Office Manager","manage",1,129,0.00775193798449612,1.32034111832166,0.0102352024676097
"Receptionist / Office Manager","manager",1,129,0.00775193798449612,1.05749719919632,0.00819765270694818
"Receptionist PART TIME HYUNDAI","management",1,233,0.00429184549356223,0.547311166114104,0.00234897496186311
"RECEPTIONIST SATURDAY-TUESDAY","administration",1,130,0.00769230769230769,1.99169019129548,0.015320693779196
"Receptionist/Administrative Assistant","administration",1,132,0.00757575757575758,1.99169019129548,0.0150885620552688
"Receptionist/Administrative Assistant","direction",1,132,0.00757575757575758,2.12185633560338,0.0160746692091165
"Receptionist/Administrative Assistant","manage",1,132,0.00757575757575758,1.32034111832166,0.0100025842297095
"Receptionist/First Choice-Huntland","administration",1,94,0.0106382978723404,1.99169019129548,0.02118819352442
"Receptionist/Office Assistant","control",1,100,0.01,1.76157345028845,0.0176157345028845
"Receptionist/Office Assistant","power",1,100,0.01,2.14814892998457,0.0214814892998457
"Receptionist/Office Manager","manage",1,332,0.00301204819277108,1.32034111832166,0.00397693107928209
"Receptionst","power",1,327,0.00305810397553517,2.14814892998457,0.00656926278282742
"Recipe Coordinator","management",1,357,0.00280112044817927,0.547311166114104,0.00153308449891906
"Recipe Coordinator","power",1,357,0.00280112044817927,2.14814892998457,0.00601722389351419
"Reconciliation Accountant","manager",1,74,0.0135135135135135,1.05749719919632,0.0142905026918421
"Reconciliation Analyst","direction",1,599,0.00166944908180301,2.12185633560338,0.00354233111119096
"Reconciliation Analyst","leadership",1,599,0.00166944908180301,1.49578409994796,0.00249713539223366
"Reconciliation Analyst","management",1,599,0.00166944908180301,0.547311166114104,0.000913708123729724
"Reconciliation Analyst","manager",1,599,0.00166944908180301,1.05749719919632,0.00176543772820754
"Reconciliation Analyst","supervisor",1,599,0.00166944908180301,2.01390418576636,0.00336211049376689
"Reconciliation Project Manager","manager",1,79,0.0126582278481013,1.05749719919632,0.0133860404961559
"Reconciliation Specialist","manage",1,398,0.00251256281407035,1.32034111832166,0.00331743999578305
"Reconciliation Specialist","manager",1,398,0.00251256281407035,1.05749719919632,0.00265702813868421
"Reconciliation Specialist","supervisor",1,398,0.00251256281407035,2.01390418576636,0.0050600607682572
"Reconstruction Project Manager","management",1,119,0.00840336134453781,0.547311166114104,0.00459925349675718
"Reconveyance Coordinator","leader",1,356,0.00280898876404494,2.14624778872754,0.00602878592339197
"Records Clerk","control",1,136,0.00735294117647059,1.76157345028845,0.0129527459580033
"Records Clerk","management",1,136,0.00735294117647059,0.547311166114104,0.00402434680966253
"Records Clerk","manager",1,136,0.00735294117647059,1.05749719919632,0.00777571469997291
"Records Examiner / Analyst Supporting the DEA","administration",1,480,0.00208333333333333,1.99169019129548,0.00414935456519892
"Records Examiner / Analyst Supporting the DEA","control",1,480,0.00208333333333333,1.76157345028845,0.00366994468810094
"Records Examiner / Analyst Supporting the DEA","supervisor",1,480,0.00208333333333333,2.01390418576636,0.00419563372034659
"Records Management Assistant","administrator",1,93,0.010752688172043,3.20301296746015,0.0344409996501092
"Records Management Assistant","direction",1,93,0.010752688172043,2.12185633560338,0.022815659522617
"Records Management Assistant","management",1,93,0.010752688172043,0.547311166114104,0.0058850663023022
"Records Management Assistant","supervisor",1,93,0.010752688172043,2.01390418576636,0.0216548837179179
"Records Management Specialist","control",1,373,0.00268096514745308,1.76157345028845,0.00472271702490201
"Records Management Specialist","leader",1,373,0.00268096514745308,2.14624778872754,0.00575401551937679
"Recovery Care Coordinator - Quality Control Specialist","management",1,236,0.00423728813559322,0.547311166114104,0.00231911511065299
"Recovery Care Coordinator, RCC-USSOCOM","management",1,382,0.00261780104712042,0.547311166114104,0.0014327517437542
"Recovery Coach Coordinator","supervisor",1,194,0.00515463917525773,2.01390418576636,0.0103809494111668
"Recreation Attendant","lead",1,321,0.00311526479750779,1.58216498828802,0.00492886289186299
"Recreation Attendant","management",1,321,0.00311526479750779,0.547311166114104,0.00170501920907821
"Recreation Facility Operations Manager","supervise",1,415,0.00240963855421687,2.7939114917086,0.00673231684749061
"Recreation Therapist","manage",1,103,0.00970873786407767,1.32034111832166,0.0128188458089481
"Recreational Art Therapist","supervise",1,369,0.002710027100271,2.7939114917086,0.0075715758582889
"Recruiter","influence",1,3814,0.000262191924488726,3.45315712059287,0.000905389911010191
"Recruiter","leadership",1,3814,0.000262191924488726,1.49578409994796,0.000392182511784993
"Recruiter","supervisor",1,3814,0.000262191924488726,2.01390418576636,0.000528029414201983
"Recruiter- TFC","initiative",1,515,0.00194174757281553,2.79754785935199,0.00543213176573201
